,customerid,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag
1292,8a858fcf5591c5cf015593299cf75a49,301993928,4,10000.0,13000.0,30,Bad
1293,8a858fd35b5dfefb015b5e006c1300fe,301996420,3,10000.0,13000.0,30,Good
1294,8a858fd75bb62bbe015bc4d0514c622f,301976405,4,20000.0,24500.0,30,Good
1295,8a858fde56eb02280156ff597b3933b2,301963493,7,10000.0,13000.0,30,Good
1296,8a858fea5cc644ae015cc67ece482b6e,301984748,2,10000.0,11500.0,15,Bad
1297,8a858fee5d1878f4015d1884ac060cde,301993499,2,10000.0,11500.0,15,Good
1298,8a858ff35acdd593015acddc6c7203de,301972945,5,20000.0,24500.0,30,Good
1299,8a858ffb5b350b52015b386112da4435,301967137,4,10000.0,12250.0,30,Good
1300,8a85889b53acd0a20153b21f8fc43a12,301999770,3,10000.0,13000.0,30,Bad
1301,8a858e1e5b1fc4ad015b1ff96614226a,301989669,7,20000.0,22250.0,15,Bad
1302,8a858e585693982b015698da71ca5342,302002091,10,10000.0,11500.0,15,Bad
1303,8a858e875c63d395015c69acee7b23e5,301970003,2,10000.0,13000.0,30,Bad
1304,8a858ec65cc6352b015cc9e4d1a71bf1,302003125,2,10000.0,13000.0,30,Bad
1305,8a858f065b1fe50a015b20ca1b6776de,301982531,7,30000.0,34500.0,30,Bad
1306,8a858f305c8dd672015c9665d0c0122b,301971918,2,10000.0,13000.0,30,Bad
1307,8a858fa95c695f85015c779c6bb8403d,301975524,2,10000.0,11500.0,15,Bad
1308,8a858fe55656a93801565f38ead003e0,301963039,8,20000.0,24500.0,30,Bad
1309,8a85882653bc51f50153c1b4a0127f64,301993603,3,10000.0,13000.0,30,Good
1310,8a8588fd53e054170153e174e0b258ba,301993368,8,40000.0,44000.0,30,Good
1311,8a85892854be331a0154c82ebaa37440,301968642,10,40000.0,44000.0,30,Good
1312,8a8589a754386216015438a93cd229e8,301969673,8,40000.0,44000.0,30,Good
1313,8a858e005c2154c2015c2cf818481eb3,302002881,2,10000.0,11500.0,15,Good
1314,8a858e045cd5b1d6015ce403694c1191,301998818,2,10000.0,13000.0,30,Bad
1315,8a858e0c5bfceae6015bfcfabccb0a81,301965366,3,10000.0,13000.0,30,Good
1316,8a858e135cb22031015cbb1bc347555b,301965270,2,10000.0,13000.0,30,Good
1317,8a858e1e54e2aa5a0154e43dd98e059d,301968862,15,50000.0,52500.0,30,Good
1318,8a858e235bd971a4015bdbb925cf4332,301994552,5,20000.0,24500.0,30,Good
1319,8a858e2d5bb55d46015bc87e5f3d72b8,301959513,3,10000.0,13000.0,30,Good
1320,8a858e455c1bf763015c1c05a746088b,301959889,3,10000.0,13000.0,30,Good
1321,8a858e4b5cb1e4d7015cc1690bb93c0a,301996087,2,10000.0,13000.0,30,Good
1322,8a858e585beda464015bef1043887889,301992739,4,20000.0,24500.0,30,Good
1323,8a858e645591c24b01559c74651d5f0e,302000339,10,30000.0,34500.0,30,Good
1324,8a858e685adba68e015adc08c7934770,301971780,3,10000.0,13000.0,30,Good
1325,8a858e6d5b62e36f015b6510c8b02ff6,301983951,4,10000.0,12250.0,30,Good
1326,8a858ee65be8d42d015be8ed0ebb0f5f,301971327,3,10000.0,13000.0,30,Good
1327,8a858eed5a42df95015a435ce1762491,301970317,3,20000.0,24500.0,30,Good
1328,8a858ef358d4a48e0158d50224cb12c5,301970026,8,30000.0,39000.0,60,Good
1329,8a858efb54ccb4820154cd9a41672ee0,301991570,8,10000.0,11500.0,15,Good
1330,8a858f005c59e532015c5a89b8405010,301963405,2,10000.0,13000.0,30,Good
1331,8a858f085a477386015a47dc3a683d93,301987288,6,10000.0,12250.0,30,Good
1332,8a858f145b42fac4015b43071e610aab,301997264,4,20000.0,24500.0,30,Good
1333,8a858f1a5b66e6d6015b66ebd451051b,301970867,5,20000.0,24500.0,30,Good
1334,8a858f2656e154de0156e1c737b11a5d,301985087,3,10000.0,13000.0,30,Good
1335,8a858f2b5b870cfe015b870e2543007e,301966981,7,30000.0,34500.0,30,Good
1336,8a858f2c5ca72bae015ca8b479831073,301997975,2,10000.0,11500.0,15,Good
1337,8a858f335c8d9723015c8e03c1123a8f,302000194,2,10000.0,11500.0,15,Good
1338,8a858f365b2547f3015b2d7c3d736f1a,301962389,7,20000.0,23000.0,30,Bad
1339,8a858f4156939c3c0156a2957b34644c,302001639,9,30000.0,34500.0,30,Good
1340,8a858f4b55df0f530155ebb514c354cc,302002786,7,15000.0,16500.0,30,Good
1341,8a858f565af28234015af2e8053c0ada,302000251,3,10000.0,13000.0,30,Bad
1342,8a858f5d5d56884c015d5a21e575563a,301997094,2,10000.0,11500.0,15,Good
1343,8a858f635a8a972f015a8b9cb9d14bd5,301973533,6,15000.0,16687.5,15,Good
1344,8a858f6f5b3f095b015b420385286ad0,301972550,4,10000.0,13000.0,30,Bad
1345,8a858f7958b0a4a80158b788cb270dda,301998912,2,10000.0,13000.0,30,Good
1346,8a858f855bf2f1ad015bf67271165549,301971034,3,10000.0,13000.0,30,Good
1347,8a858f8f5c87d0c8015c8835a5153de6,301964210,2,10000.0,13000.0,30,Bad
1348,8a858f99560bbe4501561769d7674785,301967492,7,30000.0,39000.0,60,Good
1349,8a858f9f5bd99987015be6ee3a4317c5,301988559,2,10000.0,13000.0,30,Good
1350,8a858fa4552add9f0155486adf77224e,301996419,11,30000.0,34500.0,30,Good
1351,8a858fab5cd5e1a7015cdbcb4ba75d93,301997129,2,10000.0,13000.0,30,Bad
1352,8a858fb95bd896cc015bd8a2836b06eb,301991861,3,10000.0,11500.0,15,Good
1353,8a858fbd5cd6054a015ce61d008912a3,301959523,2,10000.0,13000.0,30,Bad
1354,8a858fc9580b91da0158173d53626619,301993048,10,30000.0,34500.0,30,Good
1355,8a858fd25c5a5bc7015c5d7b33f70f4b,301977994,3,10000.0,11500.0,15,Good
1356,8a858fe756939bbb01569a4804eb511b,301975324,11,20000.0,22000.0,30,Good
1357,8a858fef570f30e501571f8c9b393e0c,301985679,3,10000.0,13000.0,30,Good
1358,8a858ff85bd93919015be5e2ee740cfe,301966213,2,10000.0,13000.0,30,Bad
1359,8a858e0059416900015959ea8c801312,302001308,2,10000.0,13000.0,30,Bad
1360,8a858e5555780ea001557c358eac1a2c,301963465,8,25000.0,28750.0,30,Bad
1361,8a858eda5c8863ff015ca0c606e96219,301974778,2,10000.0,11500.0,15,Bad
1362,8a858f125c5f88b1015c62b300050e57,301972700,3,10000.0,11500.0,15,Bad
1363,8a858f565c3acb9d015c4398b36817a8,301989797,3,10000.0,13000.0,30,Bad
1364,8a858fb557330de101574e0d803b1042,301998634,2,10000.0,13000.0,30,Bad
1365,8a8588235375c27f01537601102f108c,301982363,3,20000.0,22250.0,15,Bad
1366,8a85886e54beabf90154c3f2f2ba3e59,301974220,7,40000.0,48000.0,60,Good
1367,8a8588f35451808f015475d4e4432f4f,301966649,6,20000.0,24500.0,30,Good
1368,8a85893d53f104eb01540e4ca76369ad,301973492,17,40000.0,44000.0,30,Good
1369,8a85897353d85af80153db21edaa0bf8,301967345,12,40000.0,44000.0,30,Good
1370,8a8589b953d0be470153d1069c3f14cd,301967274,3,10000.0,13000.0,30,Bad
1371,8a858e0256b781d80156c65a6ffb2709,301976990,11,20000.0,22000.0,30,Good
1372,8a858e135c78e673015c7c818dbd2262,301975614,2,10000.0,13000.0,30,Bad
1373,8a858e1a5bce88e5015bced034b62745,301997056,3,10000.0,13000.0,30,Good
1374,8a858e255557edfe01557510da606263,301961226,13,20000.0,23000.0,30,Good
1375,8a858e355908083001593c3acd320f4b,301966297,4,20000.0,24500.0,30,Good
1376,8a858e445cd56553015ce90cc9241ba4,301968452,2,10000.0,13000.0,30,Good
1377,8a858e585693982b01569cc35e894aed,301995934,8,20000.0,24500.0,30,Good
1378,8a858e5b5bd99460015bdfb8f92e480d,301973062,2,10000.0,13000.0,30,Good
1379,8a858e69566ae5b801569187d18d5bba,301968944,14,30000.0,34500.0,30,Good
1380,8a858e6c5c88d145015c8d19eb99041d,301971723,2,10000.0,13000.0,30,Good
1381,8a858e6f5cd5e874015cdf871bb30530,301970283,2,10000.0,13000.0,30,Good
1382,8a858e785c8d9167015c8fed39cf53ae,301982349,2,10000.0,13000.0,30,Good
1383,8a858e8455f96c1c0155f9bcfd1f0939,301991134,5,20000.0,24500.0,30,Good
1384,8a85884e548fad6501549a053d8a74fd,302000388,16,40000.0,44000.0,30,Good
1385,8a8588dd54a3ead30154aa7d6b092010,301975680,7,10000.0,11125.0,15,Good
1386,8a8589045384bd83015384deb3ee0e13,301985305,10,30000.0,34500.0,30,Good
1387,8a858966538deb190153a81904df118e,301966367,16,40000.0,44000.0,30,Good
1388,8a8589b953d0be470153db2b81b56a23,301963025,3,20000.0,24500.0,30,Good
1389,8a858e045cd5b1d6015cd6da7b3b4bf2,301986396,2,10000.0,13000.0,30,Bad
1390,8a858e0f5c45466f015c4a6560255de7,301992201,3,10000.0,13000.0,30,Good
1391,8a858e165a47b2fd015a4b52c72e5a7c,301998280,4,10000.0,13000.0,30,Good
1392,8a858e1c5bab1191015bae9d16cc1cf6,302002406,4,20000.0,24500.0,30,Good
1393,8a858e245b680423015b6bf6df1d0f55,301997516,4,10000.0,11500.0,15,Good
1394,8a858e335d1dd902015d25fb29be48ff,301989388,2,10000.0,11500.0,15,Good
1395,8a858e375b347293015b3479e8930819,301975252,2,10000.0,11500.0,15,Good
1396,8a858e4157e2d76b0157ed77f17c017b,301988554,3,10000.0,13000.0,30,Good
1397,8a858e505ad27570015ad3a536d46c46,301966138,3,10000.0,13000.0,30,Good
1398,8a858e585693982b0156ac0d9c0b17b1,301969656,10,40000.0,48000.0,60,Good
1399,8a858e6455828e710155842b4ffa280e,301974617,9,20000.0,24500.0,30,Good
1400,8a858e685acda506015aceb81564458d,301987951,6,20000.0,24500.0,30,Good
1401,8a858e6f5cd5e874015ce7931b330a91,301973645,2,10000.0,13000.0,30,Good
1402,8a858e785c8d9167015c913329f1730e,302001063,2,10000.0,13000.0,30,Good
1403,8a858e875cfa37f5015cfd05416040d7,301986462,2,10000.0,11500.0,15,Good
1404,8a858e8e5ca1f1a8015ca2d44044627e,301977101,2,10000.0,13000.0,30,Good
1405,8a858e9a54d9121b0154dd1bfff23870,301969514,3,10000.0,13000.0,30,Bad
1406,8a858ea45b35639b015b356cbf34033a,301973711,5,10000.0,13000.0,30,Good
1407,8a858eac5c451942015c5546798300e4,301993204,3,10000.0,13000.0,30,Good
1408,8a858eb75c21a2b9015c2acd7e8b3ff8,302000044,3,10000.0,13000.0,30,Good
1409,8a858ec655f96b32015607c12d57059e,301967125,7,20000.0,24500.0,30,Good
1410,8a858ed159fabcd30159fb47c7062202,301960846,3,10000.0,13000.0,30,Bad
1411,8a858eda5c8863ff015ca085bbe55038,301975750,2,10000.0,11500.0,15,Bad
1412,8a858ee45b39aa80015b3b1a1d600f18,301981110,6,20000.0,22250.0,15,Good
1413,8a858ee75afc09f4015b01127fe924ad,301989520,8,30000.0,34500.0,30,Good
1414,8a858ef358d4a48e0158f275638d3eae,301981077,11,30000.0,34500.0,30,Good
1415,8a858f0056b7cf8e0156c5d74c6a61a6,301994154,10,15000.0,17250.0,30,Good
1416,8a858f065b1fe50a015b20ecfb9c00b0,301998560,3,10000.0,13000.0,30,Good
1417,8a858f10579ff4360157a35217644d8d,301975784,4,10000.0,13000.0,30,Good
1418,8a858f1f5c834d4f015c876553061133,301996292,2,10000.0,13000.0,30,Good
1419,8a858f2b5998268e0159a1bb02794eb9,301981702,5,20000.0,22250.0,15,Bad
1420,8a858f3355ae6a610155bb33f4d141b7,301989418,5,20000.0,24500.0,30,Good
1421,8a858f3959f562330159f9002c242c83,301959184,6,20000.0,24500.0,30,Good
1422,8a858f455b5d1896015b5d192a1d0090,301973687,3,10000.0,13000.0,30,Good
1423,8a858f4c5bb597f6015bc3cc1fbb7104,302001961,3,10000.0,13000.0,30,Good
1424,8a858f545908094b01591c9388130f5d,302000318,2,10000.0,11500.0,15,Bad
1425,8a858f5a57519e48015757dbf8635809,301997127,10,30000.0,34500.0,30,Good
1426,8a858f6055f96ad2015604e2b0530828,301970972,11,25000.0,27500.0,30,Good
1427,8a858f6b570f2de901572f04bf9744c4,301962742,10,30000.0,34500.0,30,Good
1428,8a858f775c35b709015c38f9bf933a2e,301959003,3,20000.0,22250.0,15,Good
1429,8a858f7c5be8dc45015be91b35ae3413,301972938,3,10000.0,13000.0,30,Good
1430,8a858f8e5c63d73e015c686a63141013,301971426,2,10000.0,11500.0,15,Good
1431,8a858f975c4582c4015c509c73f62489,301972860,2,10000.0,13000.0,30,Good
1432,8a858f99560bbe45015613ae87981a6d,301958593,8,20000.0,23000.0,30,Good
1433,8a858fa459e0a1340159e1414e8942cf,301975353,8,20000.0,24500.0,30,Good
1434,8a858fa95c695f85015c780af573028d,301967347,3,20000.0,24000.0,30,Good
1435,8a858faf56b7821c0156c7d9d39142a5,301995023,9,20000.0,24500.0,30,Good
1436,8a858fb95a951d1a015a99d458d711c8,301992296,7,30000.0,34500.0,30,Good
1437,8a858fc25baeeeff015baf5022dc3611,301959081,4,20000.0,24500.0,30,Good
1438,8a858fcb5bab1fda015baf266f6645c9,301964677,3,10000.0,13000.0,30,Good
1439,8a858fd3552c75620155488cbd3f650d,301985648,19,50000.0,55000.0,60,Good
1440,8a858fd85b685607015b70cf46b509b2,302000027,5,20000.0,24500.0,30,Good
1441,8a858fe45a760203015a79d74d461d88,301986572,2,10000.0,11500.0,15,Good
1442,8a858feb55f969560155ff2575dc44f4,301991933,12,20000.0,21000.0,15,Good
1443,8a858e885c63d379015c682355b72343,301959492,2,10000.0,13000.0,30,Good
1444,8a858e955631db4401563ca4a4b03287,301961056,10,25000.0,27500.0,30,Good
1445,8a858e9d5bfd7037015bfdab79f61305,301973935,2,10000.0,11500.0,15,Good
1446,8a858eb75c21a2b9015c2b5a48ba4a1e,301993924,3,10000.0,13000.0,30,Bad
1447,8a858ec05a4c05f2015a4c434c7220ac,301965854,7,20000.0,24500.0,30,Good
1448,8a858ece5c88b58b015c8c3e06741fbf,301960384,2,10000.0,11500.0,15,Bad
1449,8a858ed75732b68101574cf214582d48,302000087,5,20000.0,24500.0,30,Good
1450,8a858ede5ca210f0015ca2c76bcf492d,301964867,2,10000.0,13000.0,30,Good
1451,8a858ee25b34d796015b359426605c33,301997067,4,10000.0,13000.0,30,Good
1452,8a858ee55cb156e6015cc0454bef7c77,301995416,2,10000.0,11500.0,15,Good
1453,8a858ef255c55fd60155d8d5a18048fb,301995911,11,40000.0,48000.0,60,Good
1454,8a858f0056b7cf8e0156d23f675016f3,301983209,10,40000.0,44000.0,30,Good
1455,8a858f0656b7820c0156c59a540644cd,301994060,10,40000.0,48000.0,60,Good
1456,8a858f0f5bfd79d2015c0647c85b2c1d,301965730,3,10000.0,13000.0,30,Good
1457,8a858f1f5c834d4f015c84b2654f537b,301985984,2,10000.0,13000.0,30,Good
1458,8a858f275c451af5015c4bbd303b1a1f,301988713,3,10000.0,13000.0,30,Good
1459,8a858f2f54e28d530154ecdd303004fa,301989564,3,10000.0,13000.0,30,Good
1460,8a858f335c8d9723015c9b0913845868,302000580,2,10000.0,11500.0,15,Good
1461,8a858f385b34d285015b352600354046,301959319,4,20000.0,24500.0,30,Good
1462,8a858f415686c0ab015691ea91d45900,301960124,10,30000.0,34500.0,30,Good
1463,8a858f54589736f40158a6bcd6ac24fb,301993159,9,30000.0,34500.0,30,Good
1464,8a858f5c5ad7d927015adb8b97f96be0,301974283,9,30000.0,34500.0,30,Good
1465,8a858f615623747d015626ec13826718,301971912,13,40000.0,44000.0,30,Good
1466,8a858f6e5cb16eb9015cb56eb47d0a02,301974542,2,10000.0,13000.0,30,Good
1467,8a858f79588789bd015888469c4b2ee4,301962322,7,30000.0,34500.0,30,Good
1468,8a858f7e5c69a6e3015c78b9bc201fd4,301986790,3,10000.0,13000.0,30,Good
1469,8a858f945b006ef8015b0073905c123e,301998989,7,30000.0,34500.0,30,Good
1470,8a858f9f5bd99987015be23abcfc07f2,301993942,4,20000.0,24500.0,30,Good
1471,8a858fa7590af88501592196d3045e65,301987742,7,30000.0,34500.0,30,Good
1472,8a858faf5679a838015689cbfafd249e,301974521,9,40000.0,48000.0,60,Good
1473,8a858fb65b2020b2015b20ce6d4a5e6a,301978815,4,20000.0,22250.0,15,Good
1474,8a858fbc5cc666c8015cc9b715f420a8,301968937,2,10000.0,13000.0,30,Good
1475,8a858fc75cd62882015cea7d48862701,302000180,2,10000.0,11500.0,15,Good
1476,8a858fd55b1de2f3015b1e15a76017f5,302003370,5,20000.0,24500.0,30,Good
1477,8a858fe05d421ff4015d4c5284f11359,302000686,2,10000.0,11500.0,15,Good
1478,8a858fef570f30e501571f79fbe43bc4,301987470,10,15000.0,16500.0,30,Good
1479,8a858ff554d9de480154e21a39165ddb,301996587,4,10000.0,10750.0,15,Good
1480,8a85889853f0fbaa0153fb9927346076,301979408,6,30000.0,39000.0,60,Bad
1481,8a858e1e54e2aa5a0154e303c246237b,301980538,5,10000.0,11500.0,15,Bad
1482,8a858e625c8d993a015c9334d1f96fba,301996364,3,10000.0,13000.0,30,Bad
1483,8a858edd5b43cf21015b43d651cc0833,301997783,2,10000.0,13000.0,30,Bad
1484,8a858f6e5cb16eb9015cb264c7675236,301960537,2,10000.0,11500.0,15,Bad
1485,8a858fa25cfa127c015cfe948bf927b7,301985711,2,10000.0,11500.0,15,Bad
1486,8a858fda56562f8f01565f8c6f936c46,301986793,8,30000.0,34500.0,30,Bad
1487,8a390a2150ad97330150aebdd8ef7456,301979459,9,30000.0,33000.0,30,Good
1488,8a858899538ddb8e01539138c80a2348,301973574,8,20000.0,24500.0,30,Good
1489,8a8589045384bd8301539e134b745638,301963711,9,15000.0,17250.0,30,Good
1490,8a85895354a059690154b945ddd2161f,301995074,3,10000.0,11500.0,15,Good
1491,8a8589af547ff51b01548585b4fd5a8a,301965423,13,30000.0,33000.0,30,Good
1492,8a8589ec542eaa890154302eec276194,301964816,10,50000.0,52500.0,30,Good
1493,8a858e0458d4ac3d0158deee57f14d0e,301983126,7,20000.0,24500.0,30,Good
1494,8a858e0a5668e69c01567af9d4890906,301991770,5,20000.0,24500.0,30,Good
1495,8a858e125b1ff78f015b2100ab476269,301987402,6,20000.0,24500.0,30,Good
1496,8a858e1d5cd58f9e015ceaef264365a0,301967501,2,10000.0,11500.0,15,Bad
1497,8a858e235bd971a4015bda37fb3d2ef6,301973723,2,10000.0,13000.0,30,Bad
1498,8a858e2d5bb55d46015bc6fa50f3384f,302000693,4,20000.0,24500.0,30,Good
1499,8a858e3e5b1582df015b16f3bded6865,301990806,4,20000.0,24500.0,30,Good
1500,8a858e475c127bce015c1a358a222097,301977239,3,10000.0,13000.0,30,Bad
1501,8a858e515bf280aa015bf2ca521e26a3,301965520,2,10000.0,13000.0,30,Good
1502,8a858ff5562dc3b601562e96135108e3,301974034,10,15000.0,16125.0,15,Good
1503,8a858ffd5c8d343d015c8dbf49dc49d5,301969848,2,10000.0,13000.0,30,Good
1504,8a858e0256b781d80156c166816621f9,301965400,11,30000.0,34500.0,30,Bad
1505,8a858e5b5bd99460015be71e03dc77ed,301985925,3,10000.0,11500.0,15,Bad
1506,8a858eb35c5f4a42015c627e39b60d6a,301960723,2,10000.0,13000.0,30,Bad
1507,8a858f0456511c9401565a9725555220,302003349,3,15000.0,18375.0,30,Bad
1508,8a858f3e5885ffa301589243e9177b67,301995121,2,10000.0,11500.0,15,Bad
1509,8a858f8e5bf28eca015bf2c99325238f,301964868,2,10000.0,13000.0,30,Bad
1510,8a858fd85507735701550d603b101f21,301973012,6,10000.0,13000.0,30,Bad
1511,8a3442825124396701513514dad40fa7,301972246,10,30000.0,34500.0,30,Good
1512,8a85886f54517ee00154528c65463d2b,301998718,4,10000.0,13000.0,30,Good
1513,8a858900536a043401537f79fca22800,301984206,12,20000.0,21000.0,15,Good
1514,8a85893d53f104eb0153f5a6a7d850eb,301980685,6,30000.0,34500.0,30,Good
1515,8a858e005c2154c2015c258d28687efa,301964580,2,10000.0,13000.0,30,Good
1516,8a858e055ac84a51015ac944e21e6883,301984934,6,30000.0,34500.0,30,Good
1517,8a858e0f58afbace0158b493ecd36d7f,301997332,8,30000.0,34500.0,30,Good
1518,8a858e165b90faf9015b94c5e95e727f,301963821,2,10000.0,13000.0,30,Good
1519,8a858e245c214660015c22c54eda4ee0,301998838,3,10000.0,13000.0,30,Good
1520,8a858e395cb1d4d9015cb4935f513aae,301997717,2,10000.0,11500.0,15,Good
1521,8a858e475c127bce015c1537254d54f8,301999391,4,20000.0,24500.0,30,Good
1522,8a858e5b5bd99460015bdf715c7c3f80,301997539,4,20000.0,24500.0,30,Good
1523,8a858e645591c24b0155a225e1e83960,302003417,2,10000.0,13000.0,30,Good
1524,8a858e69566ae5b80156926cd9070009,301971124,10,30000.0,36000.0,60,Good
1525,8a858e6f5668e01701568cce2c403088,301964727,12,30000.0,34500.0,30,Good
1526,8a858e755c118bd7015c11bc925a17a2,301979206,3,10000.0,13000.0,30,Good
1527,8a858e875c63d395015c77406c2871b5,302003019,3,10000.0,13000.0,30,Good
1528,8a858e9b560bbd6301561cd3a9a876c1,301958976,8,30000.0,34500.0,30,Good
1529,8a858ea4582fcdc801583359de3754df,301991468,7,10000.0,11500.0,15,Good
1530,8a858eb45c11f9e4015c155381857c47,301960899,2,10000.0,13000.0,30,Bad
1531,8a858eba5591bf28015598ec87fd1e4b,301997649,10,30000.0,39000.0,60,Good
1532,8a858ec05aa3fb9e015aa4d476dd4a29,301987573,6,15000.0,16687.5,15,Good
1533,8a858ec75c11a07a015c15118551127a,301960522,4,20000.0,22250.0,15,Good
1534,8a858ed25bf83782015bfb706c897db3,301962859,3,10000.0,13000.0,30,Good
1535,8a858ed75bc9016e015bc95fbf6d26e3,301978391,3,10000.0,13000.0,30,Bad
1536,8a858edb5b8210eb015b85ca659f7bc4,301985936,4,10000.0,11500.0,15,Good
1537,8a858ee25a3bbf82015a3c7908d04c23,301974856,6,10000.0,13000.0,30,Good
1538,8a858ee75a6156c0015a61eb99363c54,301975238,2,10000.0,13000.0,30,Good
1539,8a858ef45be99ccb015bea1e47041821,301971880,2,10000.0,13000.0,30,Bad
1540,8a858f005a04ae6e015a1010b91f643f,301959171,4,10000.0,11500.0,15,Bad
1541,8a858f085b8a9695015b8aa42fb011ca,301994040,4,20000.0,24500.0,30,Good
1542,8a858f0f5bfd79d2015c029412b86494,301974653,3,10000.0,13000.0,30,Good
1543,8a858f1554e294490154e2f7ce342b18,301962975,10,50000.0,52500.0,30,Good
1544,8a858f1e5cef1d91015cef5030131bfd,301977203,2,10000.0,11500.0,15,Good
1545,8a858f265c2187bd015c2686b0ad1782,301990630,3,10000.0,13000.0,30,Good
1546,8a858f285b14dddb015b14f3be5e0e9f,301977350,6,20000.0,24500.0,30,Good
1547,8a858f2e5b81c373015b856bc8fe7b24,301962593,4,15000.0,18375.0,30,Good
1548,8a858f365b2547f3015b30099a505307,301966160,4,20000.0,24500.0,30,Good
1549,8a858f405b8a8635015b8a9315041536,301973390,6,30000.0,34500.0,30,Good
1550,8a858f4c5bc9eb48015bcd23dd3f68d3,301968368,3,10000.0,13000.0,30,Good
1551,8a858f5659bc0eea0159c07fa77e22e6,301986820,6,20000.0,24500.0,30,Good
1552,8a858f5d5929e0fd015955a1888c516f,301966612,10,30000.0,34500.0,30,Good
1553,8a858f665c2142a0015c347de1307886,301997747,3,10000.0,13000.0,30,Good
1554,8a858f725bce8549015bceca7b8d2b13,301993986,4,20000.0,24500.0,30,Good
1555,8a858f7a5ca22d3c015ca5b137de2cfa,301989151,2,10000.0,13000.0,30,Good
1556,8a858f8b57a6f4c20157aeb720821edd,301966076,7,20000.0,24500.0,30,Good
1557,8a858f955a61ad4e015a64d0dcbe6714,301967115,5,10000.0,13000.0,30,Good
1558,8a858f985b3db23f015b3ddf9cd73ed5,301959500,4,20000.0,24500.0,30,Good
1559,8a858fbf5b3a0b46015b3af60d0e64b1,301973068,5,20000.0,24500.0,30,Good
1560,8a858fcb5ca240f7015ca5f067555ecb,301979402,2,10000.0,11500.0,15,Good
1561,8a858fd3552c7562015544b88c3a31a3,301985687,11,50000.0,52500.0,30,Good
1562,8a858fd75bc96a6f015bc9755c420457,301970683,3,10000.0,11500.0,15,Good
1563,8a858fe25ab3f041015ab40e4e7e1007,301972912,5,20000.0,24500.0,30,Good
1564,8a858fe758dc437a0158e524adb32ae2,301987024,11,40000.0,44000.0,30,Good
1565,8a858fee580afd2b01581a65e7fe5263,301996593,10,30000.0,34500.0,30,Good
1566,8a858ff85bd93919015bdf39c4bc513a,301993190,2,10000.0,13000.0,30,Good
1567,8a858ffe5c1a48e5015c1ad76ba33341,301983497,2,10000.0,13000.0,30,Good
1568,8a858e345c788b37015c7cc1579416d3,301994788,2,10000.0,13000.0,30,Bad
1569,8a858e6f5cd5e874015ce14db0643f8c,301979383,2,10000.0,13000.0,30,Bad
1570,8a858ece5b0142e3015b0f6361f57d8c,301996843,3,10000.0,13000.0,30,Bad
1571,8a858f3d5add42e2015ae1a08bd806dc,301998669,7,30000.0,34500.0,30,Bad
1572,8a858f8f5bfd3cfa015c0fee74363802,301978980,3,20000.0,24500.0,30,Bad
1573,8a858fc45c21da6f015c341888b47c64,301995156,2,10000.0,13000.0,30,Bad
1574,8a85880353acff880153b3c9f0d641b0,301999806,16,40000.0,44000.0,30,Good
1575,8a85889853f0fbaa0154073e85277d85,301996830,10,30000.0,34500.0,30,Good
1576,8a8588f35451808f015463833f3a00e3,301979475,14,10000.0,11000.0,30,Good
1577,8a85890754145ace015429f1960607e4,301964285,6,25000.0,28750.0,30,Good
1578,8a858959537a097401537f0fb3eb6abe,301976033,7,30000.0,34500.0,30,Good
1579,8a85898a53bc15600153c1dd6f3f0aa4,302001644,6,20000.0,24500.0,30,Good
1580,8a8589ec54517bf901545877e3dc1652,301965838,5,30000.0,34500.0,30,Good
1581,8a858e0156b782a10156dfbdd6a1331c,301987426,8,30000.0,39000.0,60,Good
1582,8a858e0a5668e69c0156782807775d39,301990002,11,40000.0,44000.0,30,Good
1583,8a858e195d320ff1015d3211a37f011d,302003800,2,10000.0,11500.0,15,Good
