,customerid,systemloanid,loannumber,loanamount,totaldue,termdays
3176,8a858fff5800e01e015801d5f11a5f45,301761109,4,20000.0,21900.0,15
3177,8a858fff5800e01e015801d5f11a5f45,301760249,3,10000.0,13000.0,30
3178,8a85882653e1a3e00153e1f8033b1233,301837597,3,20000.0,23800.0,30
3179,8a85882653e1a3e00153e1f8033b1233,301865919,4,30000.0,34400.0,30
3180,8a8588dc536a1413015376c0e10065b2,301895631,6,30000.0,34500.0,30
3181,8a8588dc536a1413015376c0e10065b2,301943243,7,30000.0,34500.0,30
3182,8a8588fd53e2e6cf0153f0a40aa33209,301628982,2,10000.0,11500.0,15
3183,8a85893d53e2e2f30153f00df3e33622,301752437,7,15000.0,18375.0,30
3184,8a85893d53e2e2f30153f00df3e33622,301631159,3,10000.0,13000.0,30
3185,8a85893d53e2e2f30153f00df3e33622,301664434,4,10000.0,12250.0,30
3186,8a85893d53e2e2f30153f00df3e33622,301718255,6,20000.0,24500.0,30
3187,8a85896653e2e18b0153eb033c3b45fd,301869789,6,20000.0,21900.0,15
3188,8a85896653e2e18b0153eb033c3b45fd,301802547,3,20000.0,23800.0,30
3189,8a8589b953d0be470153d166c59f388e,301882628,6,30000.0,36800.0,60
3190,8a8589b953d0be470153d166c59f388e,301875552,5,20000.0,23800.0,30
3191,8a858e0156b782a10156d773847c2452,301748814,3,10000.0,12250.0,30
3192,8a858e0156b782a10156d773847c2452,301862240,10,40000.0,44800.0,30
3193,8a858e0156b782a10156d773847c2452,301758890,4,20000.0,22250.0,15
3194,8a858e0d59bbb9050159c0c33dfe4f9d,301929065,6,20000.0,24500.0,30
3195,8a858e0d59bbb9050159c0c33dfe4f9d,301799367,1,10000.0,11500.0,15
3196,8a858e1d5b2510b2015b300034ae4eef,301932222,3,10000.0,13000.0,30
3197,8a858e255557edfe015573d6e4223dc8,301636184,1,10000.0,13000.0,30
3198,8a858e255557edfe015573d6e4223dc8,301773199,6,30000.0,34400.0,30
3199,8a858e36590808e3015946ced00e5b34,301918048,5,20000.0,24500.0,30
3200,8a858e36590808e3015946ced00e5b34,301867683,3,10000.0,11500.0,15
3201,8a858e4b5c831f02015c839d82442fc7,301930464,1,10000.0,13000.0,30
3202,8a858e585693982b01569523bc104609,301854104,9,40000.0,44800.0,30
3203,8a858e585693982b01569523bc104609,301763025,3,20000.0,23800.0,30
3204,8a858e5b5a80188b015a81895c596e21,301923640,3,10000.0,13000.0,30
3205,8a858e6a5b814a98015b81925abc298e,301903206,1,10000.0,13000.0,30
3206,8a858e6d5b62e36f015b63142f1c30e8,301867108,1,10000.0,11500.0,15
3207,8a858e705668e16701567177b55b135d,301836889,9,30000.0,34400.0,30
3208,8a858e705668e16701567177b55b135d,301758922,5,20000.0,24500.0,30
3209,8a858e705668e16701567177b55b135d,301901741,11,40000.0,44000.0,30
3210,8a858e8f5d41c974015d4529ae0f1220,301980792,1,10000.0,11500.0,15
3211,8a858e9b560bbd6301561ea184a0102d,301832030,1,10000.0,11500.0,15
3212,8a858eac5ad81473015ad8f0682934f3,301862469,2,10000.0,13000.0,30
3213,8a858e1e5b1fc4ad015b1ff96614226a,301920083,4,20000.0,22250.0,15
3214,8a858e585693982b015698da71ca5342,301825454,5,10000.0,11500.0,15
3215,8a858e585693982b015698da71ca5342,301757009,2,10000.0,13000.0,30
3216,8a858e585693982b015698da71ca5342,301844312,6,10000.0,11500.0,15
3217,8a858f065b1fe50a015b20ca1b6776de,301853742,1,10000.0,11500.0,15
3218,8a858f065b1fe50a015b20ca1b6776de,301926307,5,20000.0,22250.0,15
3219,8a858fe55656a93801565f38ead003e0,301801067,3,20000.0,21900.0,15
3220,8a858fe55656a93801565f38ead003e0,301908342,6,15000.0,18375.0,30
3221,8a8588fd53e054170153e174e0b258ba,301639135,3,10000.0,11500.0,15
3222,8a8588fd53e054170153e174e0b258ba,301613659,2,10000.0,11500.0,15
3223,8a85892854be331a0154c82ebaa37440,301913835,8,40000.0,44000.0,30
3224,8a85892854be331a0154c82ebaa37440,301830852,4,30000.0,34400.0,30
3225,8a8589a754386216015438a93cd229e8,301825381,6,30000.0,34400.0,30
3226,8a8589a754386216015438a93cd229e8,301646586,3,10000.0,11500.0,15
3227,8a858e0c5bfceae6015bfcfabccb0a81,301936907,2,10000.0,11500.0,15
3228,8a858e1e54e2aa5a0154e43dd98e059d,301707068,4,20000.0,24500.0,30
3229,8a858e1e54e2aa5a0154e43dd98e059d,301857310,12,40000.0,47600.0,60
3230,8a858e1e54e2aa5a0154e43dd98e059d,301774069,8,30000.0,34400.0,30
3231,8a858e1e54e2aa5a0154e43dd98e059d,301792435,9,30000.0,34400.0,30
3232,8a858e235bd971a4015bdbb925cf4332,301903986,2,10000.0,11500.0,15
3233,8a858e455c1bf763015c1c05a746088b,301914604,1,10000.0,11500.0,15
3234,8a858e585beda464015bef1043887889,301898390,1,10000.0,11500.0,15
3235,8a858e645591c24b01559c74651d5f0e,301640307,1,10000.0,13000.0,30
3236,8a858e645591c24b01559c74651d5f0e,301955778,9,30000.0,34500.0,30
3237,8a858e6d5b62e36f015b6510c8b02ff6,301866574,1,10000.0,13000.0,30
3238,8a858e885c63d379015c722183815a67,301926674,1,10000.0,13000.0,30
3239,8a858e985885ff6d0158901f30661ab5,301776407,2,10000.0,11500.0,15
3240,8a858e985885ff6d0158901f30661ab5,301944437,8,20000.0,24500.0,30
3241,8a858ea059cb30e40159cbb939584b95,301799719,1,10000.0,11500.0,15
3242,8a858ebb5a18039b015a183953ea16cc,301841659,3,10000.0,11500.0,15
3243,8a858ebb5a18039b015a183953ea16cc,301889196,5,20000.0,24500.0,30
3244,8a858ecc5a60be73015a60f4ebd12743,301843999,2,10000.0,11500.0,15
3245,8a858ecc5a60be73015a60f4ebd12743,301823405,1,10000.0,11500.0,15
3246,8a858ed55844707601584f421f9a2d79,301796368,5,10000.0,11500.0,15
3247,8a858ed55844707601584f421f9a2d79,301930606,10,10000.0,12250.0,30
3248,8a858eda5c8863ff015c99a949894a7a,301935377,1,10000.0,13000.0,30
3249,8a858ee25b34d796015b3562b4bb4ad4,301957514,4,20000.0,24500.0,30
3250,8a858eef555489050155675e193f77f7,301749573,1,10000.0,11500.0,15
3251,8a858eef555489050155675e193f77f7,301941398,7,10000.0,11500.0,15
3252,8a858f0456511c9401565eca240c4b6c,301743055,3,20000.0,24500.0,30
3253,8a858f0456511c9401565eca240c4b6c,301796367,6,30000.0,34400.0,30
3254,8a858f0456511c9401565eca240c4b6c,301776576,5,30000.0,34400.0,30
3255,8a858f085b494826015b49a5957a252e,301865604,2,10000.0,13000.0,30
3256,8a858f165af6a783015af6d939671ccc,301855903,1,10000.0,11500.0,15
3257,8a858f1f586c8fc801586cc4516e1b5c,301837398,1,10000.0,13000.0,30
3258,8a858f2756cec0a30156db8888e92b10,301759862,6,15000.0,16675.0,15
3259,8a858f2756cec0a30156db8888e92b10,301763817,7,20000.0,21800.0,15
3260,8a858f2756cec0a30156db8888e92b10,301943153,15,25000.0,26250.0,30
3261,8a858f2756cec0a30156db8888e92b10,301756000,5,20000.0,22250.0,15
3262,8a858f365b2547f3015b32e1f8b753c7,301853260,1,10000.0,13000.0,30
3263,8a858f465668e3d60156731b480a054e,301758563,3,10000.0,13000.0,30
3264,8a858f535bf336ac015bf403ba3d48b2,301924322,3,10000.0,13000.0,30
3265,8a858f7e5c213ef4015c2629c2f52ad4,301953513,4,15000.0,18375.0,30
3266,8a858f935760a61801577033195a28b1,301866721,2,10000.0,11500.0,15
3267,8a8589c253ace09b0153b2009e002cba,301808312,10,30000.0,34400.0,30
3268,8a8589c253ace09b0153b2009e002cba,301872431,11,40000.0,47600.0,60
3269,8a858e0256b781d80156c1a32a2f3369,301845003,12,40000.0,44800.0,30
3270,8a858e0256b781d80156c1a32a2f3369,301694727,1,10000.0,11500.0,15
3271,8a858e0256b781d80156c1a32a2f3369,301751918,6,30000.0,32250.0,15
3272,8a858e0a5668e69c01567a390d716175,301908277,3,10000.0,13000.0,30
3273,8a858e0f5577f57901558109093f578c,301637737,1,5000.0,5750.0,15
3274,8a858e0f5577f57901558109093f578c,301916940,9,20000.0,23000.0,30
3275,8a858e0f5577f57901558109093f578c,301837282,5,20000.0,23800.0,30
3276,8a858e275b349e25015b34d29ff23232,301853484,1,10000.0,13000.0,30
3277,8a858e345be813ea015bea87369b2395,301932523,2,10000.0,13000.0,30
3278,8a858e4e5b66d372015b66db5e88070c,301930372,2,10000.0,11500.0,15
3279,8a858e5856b7840c0156bbd64c3e3d2f,301693034,1,10000.0,13000.0,30
3280,8a858e6656322b0f015643271cc23836,301902163,2,10000.0,11500.0,15
3281,8a858e6f5668e01701566fdae56a620c,301911313,9,30000.0,34500.0,30
3282,8a858e6f5668e01701566fdae56a620c,301710730,2,10000.0,13000.0,30
3283,8a858e6f5668e01701566fdae56a620c,301674826,1,10000.0,13000.0,30
3284,8a858ea35c7ce42e015c7d14e11519d1,301941941,2,10000.0,13000.0,30
3285,8a858eaf570f3a0a01571e1288e00047,301825119,6,30000.0,36800.0,60
3286,8a858eaf570f3a0a01571e1288e00047,301767957,4,20000.0,23800.0,30
3287,8a858edb552adcfd01553aaa3b64672b,301868185,4,10000.0,13000.0,30
3288,8a858edb552adcfd01553aaa3b64672b,301897540,5,10000.0,12500.0,30
3289,8a858ee0560bc07701560f6f3ba9095e,301698750,2,10000.0,13000.0,30
3290,8a858eff55a090650155bca5bc8052e0,301734841,4,20000.0,24500.0,30
3291,8a858eff55a090650155bca5bc8052e0,301649537,1,10000.0,13000.0,30
3292,8a858eff55a090650155bca5bc8052e0,301782143,7,20000.0,23800.0,30
3293,8a858eff55a090650155bca5bc8052e0,301793829,8,30000.0,36800.0,60
3294,8a858f0656b7820c0156bbfed27f3ba2,301930449,16,50000.0,52500.0,30
3295,8a858f0656b7820c0156bbfed27f3ba2,301791065,9,40000.0,44800.0,30
3296,8a858f0656b7820c0156bbfed27f3ba2,301703368,2,10000.0,11500.0,15
3297,8a858f0656b7820c0156bbfed27f3ba2,301890898,13,40000.0,44000.0,30
3298,8a858f0b5b5ddd79015b6151e45702f7,301889150,3,10000.0,13000.0,30
3299,8a858f155554552501555e01e57a0269,301851731,4,10000.0,13000.0,30
3300,8a858f155554552501555e01e57a0269,301885927,5,10000.0,13000.0,30
3301,8a858f30551130db01552650061e4aa6,301647042,2,10000.0,13000.0,30
3302,8a858f30551130db01552650061e4aa6,301678836,3,10000.0,13000.0,30
3303,8a858f375b493337015b4c804080216e,301891144,2,10000.0,11500.0,15
3304,8a858f4655ca643c0155d12f9e3b0e69,301961890,1,10000.0,11500.0,15
3305,8a858f5e5992fa95015993bf8b2f5694,301840222,3,10000.0,13000.0,30
3306,8a858f625b43c0a1015b43eff5df430b,301872063,2,10000.0,13000.0,30
3307,8a858f675c1c43bc015c1c63d07b0af4,301943567,2,10000.0,13000.0,30
3308,8a858f8a558227f201558b6beb697cd8,301838718,8,10000.0,13000.0,30
3309,8a858f8a558227f201558b6beb697cd8,301851821,9,20000.0,23800.0,30
3310,8a858f8a558227f201558b6beb697cd8,301809301,7,10000.0,11500.0,15
3311,8a858f965c6950da015c78a9a70335f9,301929698,1,10000.0,13000.0,30
3312,8a858fa25bd92c20015be332daa35ecf,301895987,1,10000.0,13000.0,30
3313,8a858fa55b623a05015b623bb10001c6,301881817,4,20000.0,23800.0,30
3314,8a858fa55b623a05015b623bb10001c6,301881066,3,10000.0,11500.0,15
3315,8a858faf5679a838015682738f813968,301767345,2,10000.0,13000.0,30
3316,8a858faf5679a838015682738f813968,301781535,3,10000.0,13000.0,30
3317,8a858fb65b2020b2015b2024d70705d6,301956519,3,10000.0,13000.0,30
3318,8a858fcf5b39c3ba015b3baf14b64c62,301858956,1,10000.0,13000.0,30
3319,8a858fd35b3ec939015b3ee758bd2cca,301924835,7,30000.0,34500.0,30
3320,8a858fd35b3ec939015b3ee758bd2cca,301858255,1,10000.0,11500.0,15
3321,8a858fe854ccb9610154cda3930e3ed2,301748042,2,10000.0,13000.0,30
3322,8a858fe854ccb9610154cda3930e3ed2,301623172,1,10000.0,13000.0,30
3323,8a858ff15b8b0352015b8b110e0013a0,301917449,3,10000.0,11500.0,15
3324,8a858ffa55ca72a50155ccf1d5e068d4,301900530,1,10000.0,13000.0,30
3325,8a8589af547ff51b015485b51dfa66b3,301927728,3,10000.0,13000.0,30
3326,8a858e4f5929c3df01592ae551cb10f2,301916064,5,20000.0,24500.0,30
3327,8a858e7c587f3319015882b4fa1a157a,301777728,3,10000.0,11500.0,15
3328,8a858e7c587f3319015882b4fa1a157a,301889782,7,20000.0,24500.0,30
3329,8a858edf5c69a538015c77f4b872748b,301927590,1,10000.0,11500.0,15
3330,8a858f9d5668e3f1015674a656b3274b,301897721,10,20000.0,24500.0,30
3331,8a858f9d5668e3f1015674a656b3274b,301759399,5,15000.0,18375.0,30
3332,8a858f9d5668e3f1015674a656b3274b,301924699,11,30000.0,34500.0,30
3333,8a858fe756939bbb0156b45c746f61c2,301693912,1,10000.0,13000.0,30
3334,8a85882653bc51f50153cb3de65e73d0,301825618,8,30000.0,34400.0,30
3335,8a85882653bc51f50153cb3de65e73d0,301791006,6,30000.0,36800.0,60
3336,8a8588ae53f1cb7c01540e8cf9f66b81,301955364,1,10000.0,11500.0,15
3337,8a8588f754a058cb0154b12e44351523,301620850,1,10000.0,13000.0,30
3338,8a85893d53e284930153e2a00c3303a4,301931465,6,10000.0,13000.0,30
3339,8a858966538deb190153a7e5cb937e06,301781604,3,20000.0,23800.0,30
3340,8a85898a53bc15600153cac0a9e906a3,301629845,5,10000.0,11500.0,15
3341,8a85898a53bc15600153cac0a9e906a3,301605895,1,10000.0,11500.0,15
3342,8a85898a53bc15600153cac0a9e906a3,301737949,11,30000.0,34500.0,30
3343,8a85898a53bc15600153cac0a9e906a3,301870852,17,40000.0,47600.0,60
3344,8a85898a53bc15600153cac0a9e906a3,301617680,3,10000.0,11500.0,15
3345,8a8589f853f100fb01540b7bf8102d1f,301732331,8,30000.0,34500.0,30
3346,8a8589f853f100fb01540b7bf8102d1f,301662009,5,5000.0,5750.0,15
3347,8a8589f853f100fb01540b7bf8102d1f,301945197,14,10000.0,11500.0,30
3348,8a858e0458d4ac3d0158e7fee4351588,301849162,2,10000.0,13000.0,30
3349,8a858e0d59b23c720159b3a2d9a054bb,301911593,4,20000.0,24500.0,30
3350,8a858e0d59b23c720159b3a2d9a054bb,301877269,3,20000.0,23800.0,30
3351,8a858e235bd971a4015be80845bb2119,301922128,2,10000.0,13000.0,30
3352,8a858e355908083001591d1c3e4b02db,301847887,8,30000.0,34400.0,30
3353,8a858e355908083001591d1c3e4b02db,301812951,3,10000.0,11500.0,15
3354,8a858e495bf8527e015bfc8aea892236,301903214,1,10000.0,13000.0,30
3355,8a858e5357d823010157d845e8f71dcd,301865445,3,10000.0,11500.0,15
3356,8a858e5e57adcb8e0157ae03888418ff,301946059,1,10000.0,13000.0,30
3357,8a858e6f5668e01701568f255f051ac4,301846113,12,40000.0,47600.0,60
3358,8a858e6f5668e01701568f255f051ac4,301759901,6,30000.0,34400.0,30
3359,8a858e6f5668e01701568f255f051ac4,301748329,4,20000.0,24500.0,30
3360,8a858e7855113fb701551a79202d4dff,301747976,4,20000.0,24500.0,30
3361,8a858e7855113fb701551a79202d4dff,301914700,9,20000.0,24500.0,30
3362,8a858e7855113fb701551a79202d4dff,301739360,3,15000.0,16687.5,15
3363,8a858e985ccb51e8015ccbeabb873fae,301946908,1,10000.0,13000.0,30
3364,8a858eb858b1a6d20158b9593d3f20db,301858785,4,20000.0,21900.0,15
3365,8a858eb858b1a6d20158b9593d3f20db,301837064,3,10000.0,11500.0,15
3366,8a858ec358dc5c130158e86849701295,301807583,2,10000.0,13000.0,30
3367,8a858ec75bfd77c4015c01a6e2e1199b,301904976,1,10000.0,11500.0,15
3368,8a858ee65be8d42d015be90352a8166d,301896453,1,10000.0,13000.0,30
3369,8a858eee5872716901587644c4391794,301900585,6,20000.0,24500.0,30
3370,8a858eee5872716901587644c4391794,301802406,3,10000.0,11500.0,15
3371,8a858ef55a46c7c8015a471ac5753f02,301821404,1,10000.0,11500.0,15
3372,8a858f01588603fa0158872e60af68d0,301844958,3,10000.0,13000.0,30
3373,8a858f085a477386015a488df8db7111,301889280,2,10000.0,13000.0,30
3374,8a858f1b5b256bc9015b2f810016616c,301853810,1,10000.0,11500.0,15
3375,8a858f1b5b256bc9015b2f810016616c,301953589,6,10000.0,11500.0,15
3376,8a858ee055ffbe17015607e67cec57e9,301896641,5,20000.0,24500.0,30
3377,8a858ee755a0c84a0155a3b5a9ab2308,301914135,8,10000.0,11500.0,15
3378,8a858ee755a0c84a0155a3b5a9ab2308,301771184,3,10000.0,11500.0,15
3379,8a858eef55548905015554a9578505d4,301633132,1,10000.0,13000.0,30
3380,8a858f00590ac4e70159320caa4a190c,301883022,6,30000.0,34400.0,30
3381,8a858f00590ac4e70159320caa4a190c,301955255,8,30000.0,34500.0,30
3382,8a858f045bab240c015baf9e44646d76,301956258,1,10000.0,11500.0,15
3383,8a858f1b5b256bc9015b2a8b75dc0b45,301856313,1,10000.0,11500.0,15
3384,8a858f1b5b256bc9015b2a8b75dc0b45,301890920,3,10000.0,11500.0,15
3385,8a858f2a5b3f2121015b41d14e202aba,301943572,5,20000.0,24500.0,30
3386,8a858f30551130db0155130b0d0652c4,301627999,1,10000.0,13000.0,30
3387,8a858f30551130db0155130b0d0652c4,301786468,5,30000.0,36800.0,60
3388,8a858f385b34d285015b34e6dbbb1309,301945085,8,20000.0,22250.0,15
3389,8a858f385b34d285015b34e6dbbb1309,301886628,5,20000.0,21900.0,15
3390,8a858f3e589c40610158a57d427715a6,301772881,2,10000.0,11500.0,15
3391,8a858f3e589c40610158a57d427715a6,301782518,3,10000.0,11500.0,15
3392,8a858f3e589c40610158a57d427715a6,301827821,7,30000.0,36800.0,60
3393,8a858f4c5bb597f6015bbdbff82d4971,301930294,3,10000.0,11500.0,15
3394,8a858f5e5566567d0155777b44e00cfa,301838841,2,10000.0,13000.0,30
3395,8a858f735aec46c4015af02a90835ac8,301874029,2,10000.0,13000.0,30
3396,8a858f735aec46c4015af02a90835ac8,301843063,1,10000.0,13000.0,30
3397,8a858f7b5763d88001576be2678d67c6,301754735,3,20000.0,24500.0,30
3398,8a858f7b5763d88001576be2678d67c6,301750441,2,10000.0,11500.0,15
3399,8a858f7b5763d88001576be2678d67c6,301764934,4,20000.0,23800.0,30
3400,8a858f7e5c213ef4015c2a8b9fe20181,301914721,1,10000.0,11500.0,15
3401,8a858f8e59d0b8930159d10900473713,301810089,1,10000.0,11500.0,15
3402,8a858f9c56aaf37d0156b7221dc522d4,301693622,1,10000.0,13000.0,30
3403,8a858f9c56aaf37d0156b7221dc522d4,301850051,6,40000.0,47600.0,60
3404,8a858f9f5bd99987015be7d0e0f4085f,301954863,4,20000.0,24500.0,30
3405,8a858fa45bd95e9a015be29a6b136061,301893818,1,10000.0,13000.0,30
3406,8a858fb75b5894aa015b589fd7720a85,301890861,2,10000.0,13000.0,30
3407,8a858fd3552c75620155563fb5241458,301909045,8,30000.0,34500.0,30
3408,8a858fd3552c75620155563fb5241458,301796517,4,20000.0,23800.0,30
3409,8a858fe45cd62cbf015ce8f815230bc2,301955781,1,10000.0,11500.0,15
3410,8a858ff25c8250c1015c827e15821e4e,301932690,2,10000.0,13000.0,30
3411,8a858e4b5cb1e4d7015cbf51622434f2,301946495,1,10000.0,13000.0,30
3412,8a858fb15b34a708015b360a67c61f3a,301926055,1,10000.0,13000.0,30
3413,8a858fe756939bbb0156b42e72185f25,301732196,2,10000.0,13000.0,30
3414,8a858fe756939bbb0156b42e72185f25,301690999,1,10000.0,13000.0,30
3415,8a85880353acff880153b23e3c742a08,301604407,1,10000.0,11500.0,15
3416,8a85880353acff880153b23e3c742a08,301835043,8,30000.0,34400.0,30
3417,8a85880353acff880153b23e3c742a08,301645535,2,10000.0,11500.0,15
3418,8a85886f54517ee0015470749d3c3ce7,301684933,5,30000.0,32250.0,15
3419,8a85886f54517ee0015470749d3c3ce7,301788461,11,30000.0,34400.0,30
3420,8a85886f54517ee0015470749d3c3ce7,301852904,16,40000.0,44800.0,30
3421,8a85886f54517ee0015470749d3c3ce7,301953817,21,50000.0,52500.0,30
3422,8a85886f54517ee0015470749d3c3ce7,301760765,10,30000.0,34400.0,30
3423,8a8588fd53c244bc0153c8251f132fd7,301804133,4,10000.0,13000.0,30
3424,8a8588fd53c244bc0153c8251f132fd7,301605655,1,10000.0,13000.0,30
3425,8a85896653f0fed201540f40a3a45c14,301610773,1,5000.0,5750.0,15
3426,8a8589c1545181f3015454b4cdd9002b,301614622,1,10000.0,11500.0,15
3427,8a858e005ca7abe3015ca9c692843861,301939390,1,10000.0,11500.0,15
3428,8a858e035693e0290156b6bd3b483170,301707986,2,10000.0,11500.0,15
3429,8a858e0a5668e69c01566f643ad645a9,301887519,7,10000.0,13000.0,30
3430,8a858f2656e154de0156e4eb81786821,301811633,4,10000.0,13000.0,30
3431,8a858f2656e154de0156e4eb81786821,301836038,5,10000.0,13000.0,30
3432,8a858f335c8d9723015c9706f48f4116,301949565,2,10000.0,11500.0,15
3433,8a858f4156939c3c0156b3061f4d69cf,301734724,2,10000.0,13000.0,30
3434,8a858f4156939c3c0156b3061f4d69cf,301690590,1,10000.0,13000.0,30
3435,8a858f4b55df0f530155ee9754535666,301704528,2,10000.0,13000.0,30
3436,8a858f4b55df0f530155ee9754535666,301770533,6,20000.0,23800.0,30
3437,8a858f4b55df0f530155ee9754535666,301731912,3,10000.0,13000.0,30
3438,8a858f61560bc0e501561e222be3280d,301929620,1,10000.0,11500.0,15
3439,8a858f73594ab1ea01595e72de584bca,301946088,6,10000.0,13000.0,30
3440,8a858f73594ab1ea01595e72de584bca,301917090,5,10000.0,13000.0,30
3441,8a858f7e5ba0189c015ba4b79b8c2d5b,301946256,4,20000.0,22250.0,15
3442,8a858f8a5a424041015a4673217f2c18,301910217,2,10000.0,13000.0,30
3443,8a858fa154e2912f01550b96c0520352,301640860,2,10000.0,13000.0,30
3444,8a858fa154e2912f01550b96c0520352,301750693,4,20000.0,24500.0,30
3445,8a858fa154e2912f01550b96c0520352,301827500,7,20000.0,23800.0,30
3446,8a858fa45bd95e9a015bdd6768893f4d,301892566,1,10000.0,13000.0,30
3447,8a858fb65a4bf70d015a4c41e5112d73,301924006,4,20000.0,24500.0,30
3448,8a858fd3552c7562015562a28e7672a4,301782501,7,30000.0,36800.0,60
3449,8a858fd3552c7562015562a28e7672a4,301681651,3,20000.0,22250.0,15
3450,8a858fd85507735701550d82f1b723ff,301823855,15,20000.0,21700.0,15
3451,8a858fd85507735701550d82f1b723ff,301761040,9,20000.0,21800.0,15
3452,8a858fd85507735701550d82f1b723ff,301811849,14,20000.0,21700.0,15
3453,8a858fd85507735701550d82f1b723ff,301638659,3,10000.0,11500.0,15
3454,8a858fd85507735701550d82f1b723ff,301797450,13,20000.0,21700.0,15
3455,8a858fea5b8c314d015b8f3fa4a93a11,301943872,3,10000.0,11500.0,15
3456,8a858ff45be92ea2015be9cb6e5b3a89,301930043,3,10000.0,11500.0,15
3457,8a858e245c214660015c301d19ab184f,301915660,1,10000.0,11500.0,15
3458,8a858eef5554890501556a2471a71e26,301826654,3,10000.0,11500.0,15
3459,8a858f685aae9a21015aafc38f817511,301936755,2,10000.0,11500.0,15
3460,8a858fa3586d20e001586d8ef15428c1,301910904,6,30000.0,34500.0,30
3461,8a858fa3586d20e001586d8ef15428c1,301778163,2,10000.0,13000.0,30
3462,8a858ff5562dc3b601562fffe43c14bc,301806409,5,30000.0,34400.0,30
3463,8a858ff5562dc3b601562fffe43c14bc,301877711,7,30000.0,34400.0,30
3464,8a85881053bc33670153c7a4d2685aa0,301605508,1,5000.0,5750.0,15
3465,8a858899538ddb8e0153a780c56e34bb,301666551,8,20000.0,22250.0,15
3466,8a858899538ddb8e0153a780c56e34bb,301769218,15,30000.0,34400.0,30
3467,8a858899538ddb8e0153a780c56e34bb,301751520,13,30000.0,34500.0,30
3468,8a858899538ddb8e0153a780c56e34bb,301621486,4,10000.0,11500.0,15
3469,8a858899538ddb8e0153a780c56e34bb,301894834,20,40000.0,44000.0,30
3470,8a858899538ddb8e0153a780c56e34bb,301614376,3,10000.0,11500.0,15
3471,8a8588fd53c244bc0153c7b2842d093b,301824122,12,30000.0,36800.0,60
3472,8a8588fd53c244bc0153c7b2842d093b,301625540,4,10000.0,13000.0,30
3473,8a8588fd53c244bc0153c7b2842d093b,301736644,8,20000.0,24500.0,30
3474,8a8588fd53c244bc0153c7b2842d093b,301606018,1,5000.0,6500.0,30
3475,8a8589a053acc39e0153aff9bbd7238a,301803503,6,20000.0,23800.0,30
3476,8a8589a053acc39e0153aff9bbd7238a,301611873,2,10000.0,11500.0,15
3477,8a8589a053acc39e0153aff9bbd7238a,301625712,4,10000.0,11500.0,15
3478,8a8589b953d0be470153d20503ec69ee,301837933,7,30000.0,36800.0,60
3479,8a8589b953d0be470153d20503ec69ee,301794288,5,20000.0,23800.0,30
3480,8a858e045b495c30015b54075ab043e5,301933039,3,10000.0,13000.0,30
3481,8a858e125acd7563015ad16a8f964ab1,301921975,3,10000.0,11500.0,15
3482,8a858e185b4923b4015b50807fef1ab5,301920260,2,10000.0,11500.0,15
