,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag,bank_account_type,birthdate,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
1368,301982363,3,20000.0,22250.0,15,0,3.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1369,301974220,7,40000.0,48000.0,60,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,301966649,6,20000.0,24500.0,30,1,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1371,301973492,17,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,301967345,12,40000.0,44000.0,30,1,2.0,39.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1373,301967274,3,10000.0,13000.0,30,0,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1374,301976990,11,20000.0,22000.0,30,1,3.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1375,301975614,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,301997056,3,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1377,301961226,13,20000.0,23000.0,30,1,3.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1378,301966297,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,301968452,2,10000.0,13000.0,30,1,2.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1380,301995934,8,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,301973062,2,10000.0,13000.0,30,1,1.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,301968944,14,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,301971723,2,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1384,301970283,2,10000.0,13000.0,30,1,2.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,301982349,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,301991134,5,20000.0,24500.0,30,1,2.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1387,302000388,16,40000.0,44000.0,30,1,3.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1388,301975680,7,10000.0,11125.0,15,1,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1389,301985305,10,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,301966367,16,40000.0,44000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,301963025,3,20000.0,24500.0,30,1,3.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,301986396,2,10000.0,13000.0,30,0,2.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,301992201,3,10000.0,13000.0,30,1,2.0,35.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1394,301998280,4,10000.0,13000.0,30,1,2.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1395,302002406,4,20000.0,24500.0,30,1,2.0,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,301997516,4,10000.0,11500.0,15,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1397,301989388,2,10000.0,11500.0,15,1,2.0,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1398,301975252,2,10000.0,11500.0,15,1,2.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399,301988554,3,10000.0,13000.0,30,1,3.0,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1400,301966138,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,301969656,10,40000.0,48000.0,60,1,3.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1402,301974617,9,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,301987951,6,20000.0,24500.0,30,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1404,301973645,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,302001063,2,10000.0,13000.0,30,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1406,301986462,2,10000.0,11500.0,15,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1407,301977101,2,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1408,301969514,3,10000.0,13000.0,30,0,2.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1409,301973711,5,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,301993204,3,10000.0,13000.0,30,1,2.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1411,302000044,3,10000.0,13000.0,30,1,2.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1412,301967125,7,20000.0,24500.0,30,1,3.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1413,301960846,3,10000.0,13000.0,30,0,2.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1414,301975750,2,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,301981110,6,20000.0,22250.0,15,1,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1416,301989520,8,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,301981077,11,30000.0,34500.0,30,1,2.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,301994154,10,15000.0,17250.0,30,1,3.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1419,301998560,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,301975784,4,10000.0,13000.0,30,1,3.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1421,301996292,2,10000.0,13000.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1422,301981702,5,20000.0,22250.0,15,0,2.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1423,301989418,5,20000.0,24500.0,30,1,3.0,37.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,301959184,6,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,301973687,3,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,302001961,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,302000318,2,10000.0,11500.0,15,0,2.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1428,301997127,10,30000.0,34500.0,30,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1429,301970972,11,25000.0,27500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,301962742,10,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,301959003,3,20000.0,22250.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,301972938,3,10000.0,13000.0,30,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1433,301971426,2,10000.0,11500.0,15,1,2.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,301972860,2,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1435,301958593,8,20000.0,23000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,301975353,8,20000.0,24500.0,30,1,2.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1437,301967347,3,20000.0,24000.0,30,1,2.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,301995023,9,20000.0,24500.0,30,1,3.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1439,301992296,7,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,301959081,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,301964677,3,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1442,301985648,19,50000.0,55000.0,60,1,3.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1443,302000027,5,20000.0,24500.0,30,1,2.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1444,301986572,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,301991933,12,20000.0,21000.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,301959492,2,10000.0,13000.0,30,1,2.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1447,301961056,10,25000.0,27500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,301973935,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,301993924,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,301965854,7,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,301960384,2,10000.0,11500.0,15,0,2.0,36.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,302000087,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,301964867,2,10000.0,13000.0,30,1,2.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,301997067,4,10000.0,13000.0,30,1,2.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,301995416,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,301995911,11,40000.0,48000.0,60,1,2.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1457,301983209,10,40000.0,44000.0,30,1,2.0,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,301994060,10,40000.0,48000.0,60,1,3.0,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,301965730,3,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1460,301985984,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,301988713,3,10000.0,13000.0,30,1,2.0,34.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1462,301989564,3,10000.0,13000.0,30,1,2.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,302000580,2,10000.0,11500.0,15,1,2.0,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,301959319,4,20000.0,24500.0,30,1,2.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1465,301960124,10,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,301993159,9,30000.0,34500.0,30,1,2.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,301974283,9,30000.0,34500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,301971912,13,40000.0,44000.0,30,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1469,301974542,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,301962322,7,30000.0,34500.0,30,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1471,301986790,3,10000.0,13000.0,30,1,2.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,301998989,7,30000.0,34500.0,30,1,2.0,54.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1473,301993942,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,301987742,7,30000.0,34500.0,30,1,2.0,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,301974521,9,40000.0,48000.0,60,1,3.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,301978815,4,20000.0,22250.0,15,1,2.0,43.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,301968937,2,10000.0,13000.0,30,1,2.0,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1478,302000180,2,10000.0,11500.0,15,1,2.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1479,302003370,5,20000.0,24500.0,30,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1480,302000686,2,10000.0,11500.0,15,1,2.0,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,301987470,10,15000.0,16500.0,30,1,2.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,301996587,4,10000.0,10750.0,15,1,2.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1483,301979408,6,30000.0,39000.0,60,0,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1484,301980538,5,10000.0,11500.0,15,0,2.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1485,301996364,3,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,301997783,2,10000.0,13000.0,30,0,2.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,301960537,2,10000.0,11500.0,15,0,2.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1488,301985711,2,10000.0,11500.0,15,0,2.0,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,301986793,8,30000.0,34500.0,30,0,3.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1490,301979459,9,30000.0,33000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,301973574,8,20000.0,24500.0,30,1,3.0,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1492,301963711,9,15000.0,17250.0,30,1,3.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1493,301995074,3,10000.0,11500.0,15,1,3.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1494,301965423,13,30000.0,33000.0,30,1,3.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1495,301964816,10,50000.0,52500.0,30,1,3.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1496,301983126,7,20000.0,24500.0,30,1,2.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1497,301991770,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,301987402,6,20000.0,24500.0,30,1,2.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1499,301967501,2,10000.0,11500.0,15,0,2.0,34.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1500,301973723,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,302000693,4,20000.0,24500.0,30,1,2.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1502,301990806,4,20000.0,24500.0,30,1,2.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1503,301977239,3,10000.0,13000.0,30,0,2.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,301965520,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,301974034,10,15000.0,16125.0,15,1,3.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1506,301969848,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,301965400,11,30000.0,34500.0,30,0,3.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1508,301985925,3,10000.0,11500.0,15,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,301960723,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,302003349,3,15000.0,18375.0,30,0,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1511,301995121,2,10000.0,11500.0,15,0,2.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512,301964868,2,10000.0,13000.0,30,0,1.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,301973012,6,10000.0,13000.0,30,0,2.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,301972246,10,30000.0,34500.0,30,1,3.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1515,301998718,4,10000.0,13000.0,30,1,3.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1516,301984206,12,20000.0,21000.0,15,1,3.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1517,301980685,6,30000.0,34500.0,30,1,3.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1518,301964580,2,10000.0,13000.0,30,1,2.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1519,301984934,6,30000.0,34500.0,30,1,2.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,301997332,8,30000.0,34500.0,30,1,2.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1521,301963821,2,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,301998838,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,301997717,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,301999391,4,20000.0,24500.0,30,1,2.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,301997539,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,302003417,2,10000.0,13000.0,30,1,2.0,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,301971124,10,30000.0,36000.0,60,1,3.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,301964727,12,30000.0,34500.0,30,1,3.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1529,301979206,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,302003019,3,10000.0,13000.0,30,1,2.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1531,301958976,8,30000.0,34500.0,30,1,3.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,301991468,7,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,301960899,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,301997649,10,30000.0,39000.0,60,1,3.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1535,301987573,6,15000.0,16687.5,15,1,2.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1536,301960522,4,20000.0,22250.0,15,1,2.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1537,301962859,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,301978391,3,10000.0,13000.0,30,0,1.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,301985936,4,10000.0,11500.0,15,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1540,301974856,6,10000.0,13000.0,30,1,2.0,39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,301975238,2,10000.0,13000.0,30,1,2.0,36.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1542,301971880,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,301959171,4,10000.0,11500.0,15,0,2.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1544,301994040,4,20000.0,24500.0,30,1,2.0,41.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1545,301974653,3,10000.0,13000.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,301962975,10,50000.0,52500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,301977203,2,10000.0,11500.0,15,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,301990630,3,10000.0,13000.0,30,1,2.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,301977350,6,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,301962593,4,15000.0,18375.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,301966160,4,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,301973390,6,30000.0,34500.0,30,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1553,301968368,3,10000.0,13000.0,30,1,2.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1554,301986820,6,20000.0,24500.0,30,1,2.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1555,301966612,10,30000.0,34500.0,30,1,2.0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1556,301997747,3,10000.0,13000.0,30,1,2.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,301993986,4,20000.0,24500.0,30,1,2.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1558,301989151,2,10000.0,13000.0,30,1,2.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1559,301966076,7,20000.0,24500.0,30,1,1.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1560,301967115,5,10000.0,13000.0,30,1,2.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1561,301959500,4,20000.0,24500.0,30,1,2.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1562,301973068,5,20000.0,24500.0,30,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,301979402,2,10000.0,11500.0,15,1,2.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1564,301985687,11,50000.0,52500.0,30,1,2.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,301970683,3,10000.0,11500.0,15,1,2.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1566,301972912,5,20000.0,24500.0,30,1,2.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1567,301987024,11,40000.0,44000.0,30,1,2.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,301996593,10,30000.0,34500.0,30,1,2.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,301993190,2,10000.0,13000.0,30,1,2.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1570,301983497,2,10000.0,13000.0,30,1,2.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1571,301994788,2,10000.0,13000.0,30,0,2.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1572,301979383,2,10000.0,13000.0,30,0,2.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1573,301996843,3,10000.0,13000.0,30,0,2.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1574,301998669,7,30000.0,34500.0,30,0,2.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1575,301978980,3,20000.0,24500.0,30,0,2.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,301995156,2,10000.0,13000.0,30,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
